id,question,age,native,time_start,time_taken,sel_words,rating,time,correct_answer,text,num_correct,time_seconds,file_name,N_word,V_word,N_lemma,V_lemma,C,punct,let,N,syl,sent,word_long,word_long_pr,lemma_long,lemma_long_pr,comma_pr,ASL,ASS,ASW,ACW,L,S,TTR_word,TTR_lemma,YulesK_word,YulesK_lemma,YulesI_word,YulesI_lemma,hapax1_pr,hapax2_pr,FRE_GL,SMOG,ARI,DCI,CLI,Func_word_pr,Verb_pr,Noun_pr,Adj_pr,Prop_pr,Autosem_pr,Nouns_pr,NVR,Cconj_pr,Sconj_pr,Adjs_pr,Prtf_pr,Prts_pr,Npro_pr,Pred_pr,Grnd_pr,Infn_pr,Numr_pr,Prcl_pr,Prep_pr,Comp_pr,Pos_ngrams_1_pr,Pos_ngrams_2_pr,Pos_ngrams_3_pr,Pos_ngrams_4_pr,Pos_ngrams_5_pr,Pos_ngrams_6_pr,Pos_ngrams_7_pr,Pos_ngrams_8_pr,Pos_ngrams_9_pr,Pos_ngrams_10_pr,Pos_ngrams_11_pr,Pos_ngrams_12_pr,Dyn_Stat,Zipf_0_pr,Zipf_1_pr,Zipf_2_pr,Zipf_3_pr,Zipf_4_pr,Zipf_5_pr,Zipf_6_pr,Zipf_7_pr,Zipf_8_pr,Word_form,Gen_pr,Ablt_pr,datv,nomn,loct,Adjif_pr,Neut_pr,Inan_pr,P1_pr,P3_pr,Pres_pr,Futr_pr,Past_pr,Impf_pr,Perf_pr,Pssv_prtf_pr,Pssv_prts_pr,Sja_verb_pr,Yavl_pr,Textdeixis_pr,Sokr_pr,Abbr_pr,FZ_pr,Term_pr,Abstr_pr,Deont_pr,Prep_mw_pr,Conj_mw_pr,LVC_pr,Acl_pr,Aclrelcl_pr,Advcl_pr,Advmod_pr,Amod_pr,Appos_pr,Auxpass_pr,Cc_pr,Ccomp_pr,Compound_pr,Conj_pr,Cop_pr,Csubj_pr,Csubjpass_pr,Discourse_pr,Mark_pr,Nsubj_pr,Nsubjpass_pr,Nummod_pr,Orphan_pr,Parataxis_pr,Xcomp_pr,Cohes_1,Cohes_2
885,11837,2,1,2023-11-03 18:20:13,2023-11-03 18:20:55,гражданин_ошибка,1,0 days 00:00:42,гражданин_федерация,"Статья 34. В случае, если государственным органом или должностным лицом был нарушен порядок оформления документов на въезд в Российскую Федерацию и (или) на выезд из Российской Федерации, предусмотренный настоящим Федеральным законом, гражданин Российской Федерации, иностранный гражданин или лицо без гражданства вправе обратиться за защитой своих интересов в суд в порядке, установленном законодательством Российской Федерации.",1,42.0,11837,63,48,63,43,428,9,365,2,145,2,16,0.25396825396825395,13,0.20634920634920634,0.015873015873015872,31.5,72.5,2.3015873015873014,5.968253968253968,596.8253968253969,3.1746031746031744,0.7619047619047619,0.6825396825396826,125.97631645250688,181.40589569160994,35.44615384615385,20.097826086956523,0.5238095238095238,0.07936507936507936,19.49333333333333,25.05655913955377,20.32400396825397,22.618547619047618,11.38428571428572,0.23809523809523808,0.07936507936507936,0.36507936507936506,0.14285714285714285,0.015873015873015872,0.6031746031746031,0.5079365079365079,4.6,0.06349206349206349,0.015873015873015872,0.0,0.015873015873015872,0.015873015873015872,0.0,0.015873015873015872,0.0,0.015873015873015872,0.0,0.0,0.14285714285714285,0.0,0.0,0.015873015873015872,0.0,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.0,0.0,0.015873015873015872,0.015873015873015872,0.0,1.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.1746031746031746,0.3333333333333333,0.15873015873015872,0.0,0.12698412698412698,0.1746031746031746,0.14285714285714285,0.0,0.1111111111111111,0.047619047619047616,0.1746031746031746,0.0,0.31746031746031744,0.0,0.0,0.015873015873015872,0.0,0.047619047619047616,0.015873015873015872,0.047619047619047616,0.0,0.0,0.0,0.0,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.0,1.0158730158730158,0.1111111111111111,0.015873015873015872,0.031746031746031744,0.0,0.0,1.0,0.0,0.0,0.5,4.5,0.0,0.5,2.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0,1
886,6413,2,1,2023-11-03 18:14:53,2023-11-03 18:21:01,составление_мордовия,7,0 days 00:06:08,составление_мордовия,"Исследовав и оценив представленные в дело доказательства, Арбитражный суд Республики Мордовия и Первый арбитражный апелляционный суд установили, что законный представитель Общества Ведясов А.А. не был надлежащим образом извещен о времени и месте составления протокола об административном правонарушении, в связи с чем был лишен соответствующих процессуальных гарантий прав лица, привлекаемого к административной ответственности.",2,368.0,6413,58,49,58,45,428,5,370,0,145,1,18,0.3103448275862069,16,0.27586206896551724,0.013793103448275862,58.0,145.0,2.5,6.5,650.0,1.7241379310344827,0.8448275862068966,0.7758620689655172,77.2889417360285,101.07015457788346,68.6,43.08510638297872,0.603448275862069,0.13793103448275862,34.41,37.55983870933065,31.423482758620686,32.965034482758625,14.81655172413793,0.22413793103448276,0.1724137931034483,0.3793103448275862,0.15517241379310345,0.017241379310344827,0.6724137931034483,0.5344827586206896,2.2,0.05172413793103448,0.017241379310344827,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.017241379310344827,0.08620689655172414,0.0,0.0,0.017241379310344827,0.0,0.017241379310344827,0.08620689655172414,0.06896551724137931,0.1206896551724138,0.0,0.0,0.0,0.017241379310344827,0.0,0.2,0.0,0.0,0.0,0.017241379310344827,0.05172413793103448,0.3103448275862069,0.1896551724137931,0.1724137931034483,0.017241379310344827,0.13793103448275862,0.25862068965517243,0.034482758620689655,0.0,0.20689655172413793,0.05172413793103448,0.1724137931034483,0.0,0.29310344827586204,0.0,0.0,0.017241379310344827,0.0,0.10344827586206896,0.05172413793103448,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.017241379310344827,0.0,1.1551724137931034,0.08620689655172414,0.05172413793103448,0.017241379310344827,0.017241379310344827,0.0,3.0,0.0,0.0,1.0,10.0,2.0,2.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0
887,6355,2,1,2023-11-03 17:59:59,2023-11-03 18:21:47,положение_инспекция,2,0 days 00:21:48,инспекция_бульвар,"Арбитражные суды установили, что общество обратилось в инспекцию с заявлением от 20.05.2020 N МЖИ-05-17461/20 о внесении изменений в реестр лицензий в связи с заключением договора управления многоквартирным домом по адресу: г. Москва, Кавказский бульвар, д. 27, корп. 2 на основании протокола общего собрания собственников помещений в многоквартирном доме.",1,1308.0,6355,57,49,57,47,355,8,275,20,110,2,17,0.2982456140350877,14,0.24561403508771928,0.014035087719298246,28.5,55.0,1.9298245614035088,5.421052631578948,542.1052631578948,3.508771929824561,0.8596491228070176,0.8245614035087719,86.18036318867345,98.49184364419821,66.69444444444444,52.595238095238095,0.7192982456140351,0.07017543859649122,14.870526315789476,25.826171166408717,15.941969298245617,24.24365789473684,8.257719298245618,0.19298245614035087,0.03508771929824561,0.43859649122807015,0.10526315789473684,0.0,0.6666666666666666,0.543859649122807,12.5,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17543859649122806,0.0,0.0,0.03508771929824561,0.0,0.0,0.08771929824561403,0.03508771929824561,0.12280701754385964,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.12280701754385964,0.22807017543859648,0.15789473684210525,0.14035087719298245,0.0,0.17543859649122806,0.17543859649122806,0.07017543859649122,0.017543859649122806,0.12280701754385964,0.07017543859649122,0.08771929824561403,0.0,0.38596491228070173,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.017543859649122806,0.0,0.8245614035087719,0.15789473684210525,0.017543859649122806,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0,0.0,1.0,0.0,1,2
888,3815,2,1,2023-11-03 18:20:13,2023-11-03 18:21:55,ошибка_таблица,2,0 days 00:01:42,ошибка_таблица,"Структура файла O_ERE_BBBB_AAAA_XXDDMMYY.TXT идентична структуре файла I_ERB_BBBB_AAAA_XXDDMMYY.TXT, описанного в пункте 2.2.3 настоящего приложения к Правилам (см. таблицу 24). В таблице 32 приведены ошибки, выявляемые при контроле сведений о возвратах выплаченных сумм страхового возмещения. Включаемый в поле ""Описание ошибки"" текст должен содержать детализированное описание выявленной ошибки и может уточнять стандартное описание, приведенное в таблице 32.",2,102.0,3815,67,52,67,48,459,11,376,9,140,5,17,0.2537313432835821,9,0.13432835820895522,0.008955223880597015,13.4,28.0,2.08955223880597,6.08955223880597,608.955223880597,7.462686567164179,0.7761194029850746,0.7164179104477612,93.56204054355092,129.2047226553798,47.43859649122807,29.92207792207792,0.5522388059701493,0.07462686567164178,8.662238805970148,16.35228204884212,15.60437164179104,17.66417014925373,10.550597014925373,0.11940298507462686,0.16417910447761194,0.40298507462686567,0.08955223880597014,0.0,0.7164179104477612,0.4925373134328358,2.4545454545454546,0.014925373134328358,0.0,0.014925373134328358,0.1044776119402985,0.014925373134328358,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.1044776119402985,0.0,0.0,0.0,0.0,0.014925373134328358,0.05970149253731343,0.0,0.05970149253731343,0.0,0.0,0.04477611940298507,0.07462686567164178,0.0,0.0,0.0,0.0,0.014925373134328358,0.029850746268656716,0.05970149253731343,0.3880597014925373,0.08955223880597014,0.029850746268656716,0.029850746268656716,0.11940298507462686,0.208955223880597,0.0,0.014925373134328358,0.14925373134328357,0.1044776119402985,0.04477611940298507,0.0,0.34328358208955223,0.0,0.014925373134328358,0.04477611940298507,0.0,0.08955223880597014,0.08955223880597014,0.07462686567164178,0.0,0.0,0.0,0.0,0.04477611940298507,0.029850746268656716,0.0,0.0,0.8208955223880597,0.08955223880597014,0.029850746268656716,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.8,0.0,0.2,0.4,5,1
889,7567,2,1,2023-11-03 17:59:59,2023-11-03 18:22:15,проверка_проведение,1,0 days 00:22:16,проверка_проведение,"Согласно части 16 статьи 10 Закона N 294-ФЗ о проведении внеплановой выездной проверки, за исключением внеплановой выездной проверки, основания проведения которой указаны в пункте 2 части 2 статьи 10, юридическое лицо, индивидуальный предприниматель уведомляются органом государственного контроля (надзора), органом муниципального контроля не менее чем за двадцать четыре часа до начала ее проведения любым доступным способом.",2,1336.0,7567,63,48,63,47,426,8,352,11,149,1,14,0.2222222222222222,13,0.20634920634920634,0.015873015873015872,63.0,149.0,2.365079365079365,5.904761904761905,590.4761904761905,1.5873015873015872,0.7619047619047619,0.746031746031746,105.82010582010578,115.89821113630636,40.421052631578945,35.62903225806452,0.5555555555555556,0.15873015873015872,35.77666666666667,33.130568314344295,28.96102380952381,29.46566666666667,11.590634920634919,0.12698412698412698,0.031746031746031744,0.3968253968253968,0.14285714285714285,0.047619047619047616,0.6984126984126984,0.5396825396825397,12.5,0.0,0.015873015873015872,0.0,0.0,0.015873015873015872,0.015873015873015872,0.0,0.0,0.0,0.0,0.015873015873015872,0.09523809523809523,0.0,0.015873015873015872,0.015873015873015872,0.0,0.015873015873015872,0.015873015873015872,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.031746031746031744,0.07936507936507936,0.2857142857142857,0.25396825396825395,0.07936507936507936,0.031746031746031744,0.12698412698412698,0.3492063492063492,0.09523809523809523,0.0,0.06349206349206349,0.031746031746031744,0.1746031746031746,0.0,0.36507936507936506,0.0,0.031746031746031744,0.015873015873015872,0.0,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.0,0.0,0.015873015873015872,0.0,0.0,0.031746031746031744,0.06349206349206349,0.015873015873015872,0.6190476190476191,0.07936507936507936,0.0,0.015873015873015872,0.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0,0
890,9141,2,1,2023-11-03 18:21:34,2023-11-03 18:22:20,возврат_нажатие,1,0 days 00:00:46,нажатие_возврат,"Для возврата билетов, приобретенных электронным способом, необходимо перейти по ссылке Возврат билетов , и в предложенной форме указать номера билетов, которые Вы хотите вернуть, и соответствующие номера заказов. После нажатия кнопки ""оформить возврат"", билеты будут помечены как возвращенные, а деньги за билеты будут возвращены на банковскую карту, которая была использована при оплате данных заказов.",2,46.0,9141,65,49,65,44,402,12,338,0,143,2,13,0.2,7,0.1076923076923077,0.024615384615384615,32.5,71.5,2.2,5.384615384615385,538.4615384615385,3.076923076923077,0.7538461538461538,0.676923076923077,179.88165680473372,236.6863905325444,26.097826086956523,16.0,0.5230769230769231,0.09230769230769231,19.140000000000004,22.59060780014594,16.79194230769231,19.9125,8.208461538461542,0.2153846153846154,0.18461538461538463,0.3076923076923077,0.1076923076923077,0.046153846153846156,0.5538461538461539,0.4153846153846154,1.6666666666666667,0.046153846153846156,0.015384615384615385,0.0,0.046153846153846156,0.046153846153846156,0.015384615384615385,0.015384615384615385,0.0,0.06153846153846154,0.0,0.0,0.1076923076923077,0.0,0.0,0.03076923076923077,0.0,0.0,0.09230769230769231,0.03076923076923077,0.1076923076923077,0.0,0.0,0.015384615384615385,0.015384615384615385,0.0,0.2857142857142857,0.0,0.0,0.015384615384615385,0.015384615384615385,0.03076923076923077,0.35384615384615387,0.18461538461538463,0.15384615384615385,0.015384615384615385,0.03076923076923077,0.2,0.015384615384615385,0.03076923076923077,0.06153846153846154,0.03076923076923077,0.07692307692307693,0.0,0.3230769230769231,0.0,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.1076923076923077,0.07692307692307693,0.13846153846153847,0.0,0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.7076923076923077,0.0,0.015384615384615385,0.0,0.0,0.0,0.5,1.0,0.0,0.0,2.5,0.0,1.5,1.5,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.0,0.5,3,4
891,3474,2,1,2023-11-03 18:20:13,2023-11-03 18:22:48,документ_перевод,1,0 days 00:02:35,документ_перевод,"Если документы заявки представлены на другом языке, к заявке прилагается их перевод на русский язык. Документы, представленные на другом языке, считаются представленными на дату их поступления в Патентное ведомство, если их перевод поступил в течение двух месяцев с даты поступления документов на другом языке, в противном случае документы считаются представленными на дату поступления их перевода. До представления перевода документы заявки, представленные не на русском языке, считаются непоступившими.",2,155.0,3474,77,41,77,31,502,10,428,0,180,3,23,0.2987012987012987,6,0.07792207792207792,0.01818181818181818,25.666666666666668,60.0,2.3376623376623376,5.688311688311688,568.8311688311688,3.896103896103896,0.5324675324675324,0.4025974025974026,263.1135098667566,360.93776353516614,8.755208333333334,3.6961538461538463,0.19480519480519481,0.025974025974025976,16.87969696969697,24.53004629625252,16.97144805194805,23.49531168831169,9.592077922077923,0.2077922077922078,0.12987012987012986,0.36363636363636365,0.1038961038961039,0.05194805194805195,0.6103896103896104,0.4675324675324675,2.8,0.0,0.025974025974025976,0.0,0.06493506493506493,0.012987012987012988,0.05194805194805195,0.0,0.0,0.0,0.0,0.012987012987012988,0.16883116883116883,0.0,0.0,0.03896103896103896,0.0,0.05194805194805195,0.11688311688311688,0.025974025974025976,0.05194805194805195,0.0,0.0,0.0,0.025974025974025976,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.06493506493506493,0.2857142857142857,0.2987012987012987,0.15584415584415584,0.0,0.07792207792207792,0.11688311688311688,0.07792207792207792,0.012987012987012988,0.09090909090909091,0.09090909090909091,0.05194805194805195,0.0,0.36363636363636365,0.0,0.1038961038961039,0.05194805194805195,0.0,0.09090909090909091,0.05194805194805195,0.09090909090909091,0.0,0.0,0.05194805194805195,0.0,0.0,0.012987012987012988,0.025974025974025976,0.0,0.6233766233766234,0.07792207792207792,0.0,0.012987012987012988,0.025974025974025976,0.0,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,6,8
892,6988,2,1,2023-11-03 18:14:53,2023-11-03 18:23:06,инстанция_несоответствие,5,0 days 00:08:13,несоответствие_инстанция,"Не согласившись с принятыми по делу судебными актами, истец обратился в Суд по интеллектуальным правам с кассационной жалобой, в которой, ссылаясь на неправильное применение судами норм материального права и нарушение норм процессуального права, а также на несоответствие выводов судов фактическим обстоятельствам дела и имеющимся в деле доказательствам, просит отменить решение суда первой инстанции и постановление суда апелляционной инстанции, принять новый судебный акт.",2,493.0,6988,69,53,69,44,474,7,406,0,170,1,21,0.30434782608695654,18,0.2608695652173913,0.017391304347826087,69.0,170.0,2.463768115942029,5.9855072463768115,598.5507246376811,1.4492753623188406,0.7681159420289855,0.6376811594202898,117.62234824616675,189.03591682419653,39.013888888888886,16.83478260869565,0.43478260869565216,0.11594202898550725,39.60565217391304,40.56525638571229,31.317978260869566,35.637,12.083043478260869,0.21739130434782608,0.11594202898550725,0.391304347826087,0.15942028985507245,0.014492753623188406,0.6666666666666666,0.5507246376811594,3.375,0.057971014492753624,0.0,0.0,0.028985507246376812,0.0,0.0,0.0,0.028985507246376812,0.028985507246376812,0.0,0.028985507246376812,0.13043478260869565,0.0,0.0,0.014492753623188406,0.0,0.07246376811594203,0.10144927536231885,0.028985507246376812,0.10144927536231885,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.08695652173913043,0.34782608695652173,0.2608695652173913,0.11594202898550725,0.0,0.18840579710144928,0.2463768115942029,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.014492753623188406,0.17391304347826086,0.0,0.37681159420289856,0.0,0.014492753623188406,0.028985507246376812,0.0,0.028985507246376812,0.043478260869565216,0.07246376811594203,0.0,0.0,0.014492753623188406,0.0,0.0,0.08695652173913043,0.014492753623188406,0.0,1.0144927536231885,0.08695652173913043,0.0,0.0,0.014492753623188406,0.014492753623188406,1.0,1.0,2.0,2.0,11.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0
893,9522,2,1,2023-11-03 18:21:34,2023-11-03 18:23:07,расход_исполнение,2,0 days 00:01:33,исполнение_расход,"В соответствии со статьей 782 Гражданского кодекса Российской Федерации и статьей 32 Федерального Закона Российской Федерации «О защите прав потребителей» покупатель билета вправе в одностороннем порядке отказаться от исполнения договора возмездного оказания услуг и вернуть билет при условии оплаты Театру фактически понесенных им расходов, связанных с исполнением обязательств по данному договору. При этом бремя доказательства размера расходов будет лежать на исполнителе.",2,93.0,9522,64,58,64,52,474,3,405,5,167,2,21,0.328125,16,0.25,0.003125,32.0,83.5,2.609375,6.484375,648.4375,3.125,0.90625,0.8125,29.296875,58.59375,186.88888888888889,75.11111111111111,0.625,0.1875,22.328750000000003,28.69861253184873,24.299124999999997,26.8485,14.240312500000002,0.1875,0.09375,0.484375,0.109375,0.03125,0.734375,0.59375,5.166666666666667,0.03125,0.0,0.0,0.03125,0.0,0.03125,0.015625,0.0,0.046875,0.0,0.0,0.125,0.0,0.0,0.015625,0.0,0.0,0.125,0.03125,0.125,0.0,0.0,0.015625,0.0,0.0,0.125,0.0,0.0,0.015625,0.03125,0.046875,0.34375,0.203125,0.125,0.03125,0.1875,0.34375,0.046875,0.0625,0.03125,0.109375,0.109375,0.0,0.421875,0.0,0.03125,0.015625,0.015625,0.03125,0.03125,0.0625,0.0,0.0,0.0,0.0,0.015625,0.046875,0.015625,0.0,1.0,0.109375,0.0,0.03125,0.0,0.0,1.0,0.0,0.0,0.5,3.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,1,1
894,9176,2,1,2023-11-03 18:21:34,2023-11-03 18:24:49,гормон_категория,1,0 days 00:03:15,альдостерон_гормон,"Трийодтиронин (Т3), тироксин (Т4), тиреотропный гормон (ТТГ), паратиреоидный гормон (ПТГ), альдостерон, активность ренина плазмы, пролактин и др. Сдается кровь из вены натощак, Накануне исключить перегрузки, стрессы. Непосредственно перед взятием крови желательно находиться в состоянии покоя не менее 30 мин. Кровь на ренин/альдостерон сдавать, находясь в вертикальном положении тела (сидя или стоя) не менее 2 часов. Женские половые гормоны определяются с учетом фазы менструального цикла",1,195.0,9176,89,65,89,61,486,24,398,5,160,5,16,0.1797752808988764,16,0.1797752808988764,0.020224719101123594,17.8,32.0,1.797752808988764,4.797752808988764,479.7752808988764,5.617977528089887,0.7303370786516854,0.6853932584269663,169.17055927281908,184.3201615957581,26.740506329113924,21.385057471264368,0.5617977528089888,0.056179775280898875,8.411123595505618,15.865536664938057,8.136720224719099,14.78299550561798,4.091348314606744,0.11235955056179775,0.0898876404494382,0.3707865168539326,0.07865168539325842,0.0,0.6179775280898876,0.449438202247191,4.125,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.033707865168539325,0.0,0.02247191011235955,0.06741573033707865,0.0,0.011235955056179775,0.011235955056179775,0.0,0.011235955056179775,0.056179775280898875,0.011235955056179775,0.06741573033707865,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.06741573033707865,0.056179775280898875,0.10112359550561797,0.1797752808988764,0.1348314606741573,0.06741573033707865,0.056179775280898875,0.07865168539325842,0.12359550561797752,0.02247191011235955,0.0,0.20224719101123595,0.033707865168539325,0.06741573033707865,0.0,0.3146067415730337,0.0,0.02247191011235955,0.02247191011235955,0.0,0.0,0.056179775280898875,0.011235955056179775,0.0,0.0,0.02247191011235955,0.0,0.0,0.033707865168539325,0.0449438202247191,0.0,0.42696629213483145,0.033707865168539325,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.2,0.8,1.2,0.0,0.0,0.4,0.0,0.0,2.0,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.4,0.0,1.0,0.0,2,3
895,9896,3,1,2023-11-03 18:26:17,2023-11-03 18:27:03,посетитель_посещение,1,0 days 00:00:46,посещение_посетитель,"Перед посещением Музея посетителям необходимо ознакомиться с Правилами посещения Музея. Незнание Правил не освобождает от ответственности за их нарушение.В случае нарушения настоящих Правил сотрудники службы безопасности Музея имеют право вывести посетителя за территорию Музея. В случае грубых нарушений правил, посетители, нарушившие их, могут быть привлечены к ответственности, предусмотренной действующим законодательством РФ.",2,46.0,9896,60,45,60,40,428,8,372,0,161,4,24,0.4,19,0.31666666666666665,0.013333333333333334,15.0,40.25,2.683333333333333,6.333333333333333,633.3333333333333,6.666666666666667,0.75,0.6666666666666666,133.33333333333331,161.11111111111114,32.142857142857146,20.512820512820515,0.45,0.13333333333333333,14.45,21.706315476091497,17.822166666666675,26.175000000000004,12.169999999999995,0.16666666666666666,0.16666666666666666,0.4666666666666667,0.05,0.03333333333333333,0.6666666666666666,0.5166666666666667,2.8,0.0,0.0,0.0,0.05,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.0,0.05,0.0,0.016666666666666666,0.13333333333333333,0.0,0.016666666666666666,0.016666666666666666,0.0,0.016666666666666666,0.15,0.05,0.18333333333333332,0.0,0.0,0.016666666666666666,0.03333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.08333333333333333,0.2833333333333333,0.21666666666666667,0.15,0.0,0.23333333333333334,0.2833333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.4,0.0,0.08333333333333333,0.08333333333333333,0.0,0.05,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.08333333333333333,0.0,0.7,0.16666666666666666,0.03333333333333333,0.016666666666666666,0.0,0.016666666666666666,0.5,0.0,0.0,0.25,0.75,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,4,5
896,1869,3,1,2023-11-03 18:26:17,2023-11-03 18:28:28,неукомплектованность_переизбрание,5,0 days 00:02:11,прочтение_переизбрание,"Утверждать, что в этом направлении у нас все благополучно может только человек с серьезными проблемами «со зрением». За истекший с момента принятия действующего профильного закона период сложилась целая система ограничений, обеспечивающих последовательное переизбрание одних и тех же лиц в руководящие органы палат, в том числе по причине весьма оригинального прочтения прав учредителей адвокатских кабинетов как одной из форм адвокатских образований.",1,131.0,1869,65,58,65,56,450,5,385,0,161,2,19,0.2923076923076923,14,0.2153846153846154,0.009230769230769232,32.5,80.5,2.476923076923077,6.030769230769231,603.0769230769231,3.076923076923077,0.8923076923076924,0.8615384615384616,42.60355029585799,52.07100591715977,134.56,101.16129032258064,0.7538461538461538,0.07692307692307693,21.466153846153848,27.30026605374707,21.41471153846154,25.00788461538462,11.762307692307694,0.24615384615384617,0.1076923076923077,0.3384615384615385,0.1076923076923077,0.07692307692307693,0.6,0.4461538461538462,3.142857142857143,0.015384615384615385,0.03076923076923077,0.0,0.03076923076923077,0.0,0.03076923076923077,0.0,0.0,0.015384615384615385,0.0,0.03076923076923077,0.13846153846153847,0.0,0.0,0.015384615384615385,0.015384615384615385,0.07692307692307693,0.07692307692307693,0.015384615384615385,0.07692307692307693,0.0,0.0,0.0,0.03076923076923077,0.0,0.4,0.0,0.0,0.0,0.015384615384615385,0.12307692307692308,0.18461538461538463,0.27692307692307694,0.23076923076923078,0.015384615384615385,0.16923076923076924,0.3076923076923077,0.03076923076923077,0.015384615384615385,0.12307692307692308,0.06153846153846154,0.2,0.0,0.27692307692307694,0.0,0.015384615384615385,0.046153846153846156,0.0,0.015384615384615385,0.06153846153846154,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.015384615384615385,0.0,0.8,0.07692307692307693,0.015384615384615385,0.03076923076923077,0.015384615384615385,0.0,1.5,0.0,0.0,2.0,4.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2
